Profile Name,Company Name,Experience,Apply By,Skills Required,Salary,Page,URL,Timestamp,City
Customer Support Executive - Hindi,Hire2Grow,0 year(s),Not Found,"Customer Support, Hindi Proficiency (Spoken), Health Insurance","₹ 3,50,000 - 3,80,000",3,https://internshala.com/job/detail/fresher-customer-support-executive-hindi-job-in-chennai-at-hire2grow1744710975,30-04-2025 18:13,Chennai
Telecaller,Media 3,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written)","₹ 4,50,000 - 11,00,000",3,https://internshala.com/job/detail/fresher-telecaller-job-in-chennai-at-media-31744702378,30-04-2025 18:13,Chennai
Data Analytics Associate,Incanus Technologies Private Limited,1 year(s),Not Found,"MS-Excel, Python, SQL, Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 10,00,000 - 16,00,000",3,https://internshala.com/job/detail/data-analytics-associate-job-in-multiple-locations-at-incanus-technologies-private-limited1744695833,30-04-2025 18:13,Chennai
Business Development Associate,SHG TECHNOLOGIES PVT LTD,0 year(s),Not Found,"Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), MS-Excel, Social Media Marketing","₹ 2,40,000 - 3,60,000",3,https://internshala.com/job/detail/fresher-business-development-associate-job-in-chennai-at-shg-technologies-pvt-ltd1744645426,30-04-2025 18:13,Chennai
Associate Graphic Designer,Oodles Market Makers,1 year(s),Not Found,"Adobe Illustrator, Adobe Photoshop","₹ 2,04,000 - 4,20,000",3,https://internshala.com/job/detail/associate-graphic-designer-job-in-chennai-at-oodles-market-makers1744625253,30-04-2025 18:13,Chennai
Site Engineer - Plumbing,Vinayak Plumbing Engineering Private Limited,0 year(s),Not Found,"Construction Management, Health Insurance, Life Insurance","₹ 2,00,000 - 3,60,000",3,https://internshala.com/job/detail/fresher-site-engineer-plumbing-job-in-multiple-locations-at-vinayak-plumbing-engineering-private-limited1744618078,30-04-2025 18:13,Chennai
Executive - Music Tracking,Saregama India Limited,0 year(s),Not Found,"MS-Excel, 5 days a week","₹ 2,00,000 - 2,16,000",3,https://internshala.com/job/detail/fresher-executive-music-tracking-job-in-chennai-at-saregama-india-limited1744613091,30-04-2025 18:13,Chennai
Interior Site Supervisor,Space And Fitout Technologies,1 year(s),Not Found,"Interior design, Health Insurance","₹ 2,41,000 - 6,80,000",3,https://internshala.com/job/detail/interior-site-supervisor-job-in-multiple-locations-at-space-and-fitout-technologies1744459122,30-04-2025 18:13,Chennai
Digital Content Creator,Crion Learning,1 year(s),Not Found,"Content Writing, Digital Marketing, Video Editing","₹ 2,10,000 - 2,15,000",3,https://internshala.com/job/detail/digital-content-creator-job-in-chennai-at-crion-learning1744453949,30-04-2025 18:13,Chennai
Business Development Associate,WWF India,1 year(s),Not Found,"Business Development, Effective Communication, English Proficiency (Spoken), Field Sales, Marketing, Sales","₹ 4,50,000 - 7,00,000",3,https://internshala.com/job/detail/business-development-associate-job-in-chennai-at-wwf-india1744437224,30-04-2025 18:14,Chennai
Financial Analyst,BCFC,1 year(s),Not Found,"Stock Trading, 5 days a week, Health Insurance","₹ 3,00,000 - 7,20,000",3,https://internshala.com/job/detail/financial-analyst-job-in-chennai-at-joseline-r1744436249,30-04-2025 18:14,Chennai
Science Communicator (Event Coordinator),ScienceUtsav,1 year(s),Not Found,"Anchoring, Effective Communication, Event Management, Physics, Team Management, Informal dress code","₹ 2,41,000 - 3,65,000",3,https://internshala.com/job/detail/science-communicator-event-coordinator-job-in-multiple-locations-at-scienceutsav1744375577,30-04-2025 18:14,Chennai
Graphic Designer & Video Editor (Hybrid Position),Giftorz Digital,1 year(s),Not Found,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Capcut, Figma, Graphic Design, Video Editing","₹ 3,00,000 - 4,00,000",3,https://internshala.com/job/detail/graphic-designer-video-editor-hybrid-position-job-in-chennai-at-giftorz-digital1744368885,30-04-2025 18:14,Chennai
Business Development Executive,Invictus Global Tech,1 year(s),Not Found,"Business Development, Digital Marketing, Sales Management, Sales Strategy, Social Media Marketing, Informal dress code","₹ 3,00,000 - 5,00,000",3,https://internshala.com/job/detail/business-development-executive-job-in-multiple-locations-at-invictus-global-tech1744354714,30-04-2025 18:14,Chennai
Content & E-commerce Management Specialist,SILAIIGAL PRIVATE LIMITED,1 year(s),Not Found,"Effective Communication, Interpersonal skills, Marketing Strategy, MS-Office","₹ 2,01,000 - 2,60,000",3,https://internshala.com/job/detail/content-e-commerce-management-specialist-job-in-chennai-at-vaishaali-g1744354378,30-04-2025 18:14,Chennai
SAP OpenText Consultant,Sahil Jivani,1 year(s),Not Found,"Consulting, Content Editing, 5 days a week","₹ 16,00,000 - 25,00,000",3,https://internshala.com/job/detail/sap-opentext-consultant-job-in-multiple-locations-at-sahil-jivani1744353990,30-04-2025 18:14,Chennai
Business Development Executive,INFRA ENGINEERS INDIA PVT LTD,1 year(s),Not Found,"Client Relationship Management (CRM), English Proficiency (Spoken), Field Sales, Market research, MS-Excel, MS-Office, Sales, Sales Management, Sales Strategy, Sales Support","₹ 3,00,000 - 3,60,000",3,https://internshala.com/job/detail/business-development-executive-job-in-chennai-at-infra-engineers-india-pvt-ltd1744352019,30-04-2025 18:14,Chennai
Python Tutor,Velozity Global Solutions,1 year(s),Not Found,Python,"₹ 5,00,000 - 8,00,000",3,https://internshala.com/job/detail/python-tutor-job-in-chennai-at-velozity-global-solutions1744288790,30-04-2025 18:14,Chennai
Field Sales Executive,Gayathri Baskaran,1 year(s),Not Found,English Proficiency (Spoken),"₹ 2,00,000 - 4,00,000",3,https://internshala.com/job/detail/field-sales-executive-job-in-chennai-at-gayathri-baskaran1744265770,30-04-2025 18:14,Chennai
Civil Engineer,Conserve Solution,0 year(s),Not Found,AutoCAD,"₹ 2,00,000 - 3,00,000",3,https://internshala.com/job/detail/fresher-civil-engineer-job-in-chennai-at-conserve-solution1744215238,30-04-2025 18:14,Chennai
Data Engineer,Actionboard,0 year(s),Not Found,"MS-Excel, MS SQL Server, SQL, SQLite, 5 days a week, Free snacks & beverages, Health Insurance","₹ 2,65,000 - 3,25,000",3,https://internshala.com/job/detail/fresher-data-engineer-job-in-chennai-at-actionboard1744214029,30-04-2025 18:14,Chennai
Export & Compliance Executive,Gigart Solutions Private Limited,1 year(s),Not Found,"GST, MS-Excel, MS-Office","₹ 3,00,000 - 3,60,000",3,https://internshala.com/job/detail/export-compliance-executive-job-in-chennai-at-gigart-solutions-private-limited1744211935,30-04-2025 18:15,Chennai
MIS Assistant,Cameo Corporate Services Limited,0 year(s),Not Found,"Effective Communication, Email Management, MS-Excel, Free snacks & beverages, Health Insurance","₹ 2,00,000 - 2,20,000",3,https://internshala.com/job/detail/fresher-mis-assistant-job-in-chennai-at-cameo-corporate-services-limited1744200281,30-04-2025 18:15,Chennai
Social Media Manager,RIVR,1 year(s),Not Found,"Canva, Creative Writing, Graphic Design, Influencer Marketing, Instagram Marketing, Social Media Marketing, Informal dress code",Not Mentioned,3,https://internshala.com/job/detail/social-media-manager-job-in-chennai-at-rivr1744193909,30-04-2025 18:15,Chennai
Interior Designer,Greatworks Interiors Private Limited,0 year(s),Not Found,"Adobe Photoshop, AutoCAD, Autodesk 3ds Max, Autodesk Revit, Autodesk SketchBook, Google SketchUp, 5 days a week","₹ 2,00,000 - 2,40,000",3,https://internshala.com/job/detail/fresher-interior-designer-job-in-chennai-at-greatworks-interiors-private-limited1744190666,30-04-2025 18:15,Chennai
Finance & Admin - Executive,IRaise Management Consultants Private Limited,1 year(s),Not Found,"Effective Communication, English Proficiency (Written), GST, MS-Office, Zoho Books, 5 days a week","₹ 2,20,000 - 3,00,000",3,https://internshala.com/job/detail/finance-admin-executive-job-in-chennai-at-iraise-management-consultants-private-limited1744188658,30-04-2025 18:15,Chennai
Corporate Sales Specialist,Athulya Assisted Private Limited,1 year(s),Not Found,"Effective Communication, Presentation skills, Sales Management, Free snacks & beverages, Health Insurance","₹ 5,00,000 - 7,00,000",3,https://internshala.com/job/detail/corporate-sales-specialist-job-in-chennai-at-athulya-assisted-private-limited1744179739,30-04-2025 18:15,Chennai
Junior Social Media Marketing Specialist,Precision Pro Events,1 year(s),Not Found,"Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-PowerPoint, Social Media Marketing","₹ 2,00,000 - 2,30,000",3,https://internshala.com/job/detail/junior-social-media-marketing-specialist-job-in-chennai-at-precision-pro-events1744181405,30-04-2025 18:15,Chennai
Customer Acquisition Executive,Myinception Tech,0 year(s),Not Found,"Effective Communication, Sales",Not Mentioned,3,https://internshala.com/job/detail/fresher-customer-acquisition-executive-job-in-chennai-at-myinception-tech1744181726,30-04-2025 18:15,Chennai
Junior Architect,A Plus R Architects,1 year(s),Not Found,"AutoCAD, Google SketchUp","₹ 2,00,000 - 3,00,000",3,https://internshala.com/job/detail/junior-architect-job-in-chennai-at-a-plus-r-architects1744181091,30-04-2025 18:15,Chennai
Backend Developer,ViewZen Labs Private Limited,1 year(s),Not Found,"Express.js, MongoDB, Node.js, Python, 5 days a week, Health Insurance",Not Mentioned,4,https://internshala.com/job/detail/backend-developer-job-in-multiple-locations-at-viewzen-labs-private-limited1744181075,30-04-2025 18:15,Chennai
Marketing & Communications Associate,Girl Power Talk,0 year(s),Not Found,"Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Informal dress code, Free snacks & beverages, Health Insurance","₹ 3,40,000 - 4,80,000",4,https://internshala.com/job/detail/fresher-marketing-communications-associate-job-in-multiple-locations-at-girl-power-talk1744110764,30-04-2025 18:16,Chennai
Retail Sales Executive,FirstCry,0 year(s),Not Found,"Client Interaction, Client Relationship, Sales Management","₹ 2,12,000 - 2,31,000",4,https://internshala.com/job/detail/fresher-retail-sales-executive-job-in-multiple-locations-at-firstcry1744109025,30-04-2025 18:16,Chennai
Field Sales Executive,Vanavil Estate,0 year(s),Not Found,"Negotiation, Free snacks & beverages","₹ 2,66,000 - 4,50,000",4,https://internshala.com/job/detail/fresher-field-sales-executive-job-in-chennai-at-vanavil-estate1744107783,30-04-2025 18:16,Chennai
Field Sales Executive,Icareheal,0 year(s),Not Found,"English Proficiency (Spoken), Sales, Time Management, Informal dress code","₹ 3,50,000 - 5,00,000",4,https://internshala.com/job/detail/fresher-field-sales-executive-job-in-multiple-locations-at-icareheal1744106230,30-04-2025 18:16,Chennai
Office Adminstation,HEXR Factory,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Inventory Management, MS-Office, Office Management, Vendor Management","₹ 2,00,000 - 2,50,000",4,https://internshala.com/job/detail/fresher-office-adminstation-job-in-chennai-at-hexr-factory1744107384,30-04-2025 18:16,Chennai
Junior Social Media Marketing Specialist,TALFAK BUSINESS CONSLUTANCY PRIVATE LIMITED,1 year(s),Not Found,"Adobe Photoshop, Adobe Premiere Pro, Canva, Capcut, Content Writing, Facebook Marketing, Instagram Marketing, Search Engine Optimization (SEO), Social Media Marketing, Video Editing","₹ 2,40,000 - 3,00,000",4,https://internshala.com/job/detail/junior-social-media-marketing-specialist-job-in-chennai-at-talfak-business-conslutancy-private-limited1744107059,30-04-2025 18:16,Chennai
Client Service Executive,Lakshmi Devices,0 year(s),Not Found,"MS-Excel, Free snacks & beverages, Health Insurance","₹ 2,00,000 - 25,75,000",4,https://internshala.com/job/detail/fresher-client-service-executive-job-in-chennai-at-lakshmi-devices1744106097,30-04-2025 18:16,Chennai
Digital Marketing Executive,FAYN GLOBAL,0 year(s),Not Found,"Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","₹ 2,10,000 - 3,20,500",4,https://internshala.com/job/detail/fresher-digital-marketing-executive-job-in-chennai-at-fayn-global1744105979,30-04-2025 18:16,Chennai
Telecaller,Officebazzar E-Store Pvt Ltd,0 year(s),Not Found,"Effective Communication, Interpersonal skills, Sales Management","₹ 2,00,000 - 3,50,000",4,https://internshala.com/job/detail/fresher-telecaller-job-in-chennai-at-officebazzar-e-store-pvt-ltd1744104355,30-04-2025 18:16,Chennai
Data Engineer (Databricks),XPONENT AI PTY LTD,0 year(s),Not Found,"Collaboration, Data Engineering, Effective Communication, ETL processes, PySpark, Python, SQL, 5 days a week","₹ 4,10,000 - 7,00,000",4,https://internshala.com/job/detail/fresher-data-engineer-databricks-job-in-chennai-at-xponent-ai-pty-ltd1744103672,30-04-2025 18:16,Chennai
Junior Operations Executive,Quick Digital Technologies Private Limited,1 year(s),Not Found,"Customer Support, English Proficiency (Spoken), Field Sales, Field Work, Inside Sales, Lead Generation, MS-Office, Operations, Sales, Sales Support, Informal dress code, Free snacks & beverages, Health Insurance","₹ 2,05,000 - 3,10,000",4,https://internshala.com/job/detail/junior-operations-executive-job-in-multiple-locations-at-quick-digital-technologies-private-limited1744097137,30-04-2025 18:16,Chennai
Malayalam - Voice Process,Akhira Services Private Limited,0 year(s),Not Found,"Effective Communication, Malayalam Proficiency (Spoken)","₹ 2,05,000 - 2,50,000",4,https://internshala.com/job/detail/fresher-malayalam-voice-process-job-in-chennai-at-akhira-services-pvt-ltd1744088909,30-04-2025 18:16,Chennai
Field Sales Executive,MentorBoxx,0 year(s),Not Found,"Sales, 5 days a week","₹ 2,00,000 - 3,60,000",4,https://internshala.com/job/detail/fresher-field-sales-executive-job-in-multiple-locations-at-mentorboxx1744030436,30-04-2025 18:16,Chennai
Chat Support Executive,Vummidi Bangaru Jewellers,0 year(s),Not Found,"Effective Communication, Free snacks & beverages, Health Insurance","₹ 2,50,000 - 3,00,000",4,https://internshala.com/job/detail/fresher-chat-support-executive-job-in-chennai-at-vummidi-bangaru-jewellers1744026626,30-04-2025 18:17,Chennai
Digital Marketing Executive,LATS Solutions Pvt Ltd,1 year(s),Not Found,"E-commerce, Search Engine Optimization (SEO)","₹ 5,00,000 - 6,00,000",4,https://internshala.com/job/detail/digital-marketing-executive-job-in-chennai-at-lats-solutions-pvt-ltd1744026183,30-04-2025 18:17,Chennai
Fundraising Trainee/Officer,WWF India,0 year(s),Not Found,"Business Development, Marketing, Negotiation, Public Speaking, Sales, Informal dress code, Health Insurance, Life Insurance","₹ 2,40,000 - 3,12,000",4,https://internshala.com/job/detail/fresher-fundraising-trainee-officer-job-in-multiple-locations-at-wwf-india1744023089,30-04-2025 18:17,Chennai
Data Entry Executive,AK HEALTH TECH PRIVATE LIMITED,0 year(s),Not Found,"MS-Office, 5 days a week","₹ 2,22,000 - 2,64,000",4,https://internshala.com/job/detail/fresher-data-entry-executive-job-in-multiple-locations-at-ak-health-tech-private-limited1744019918,30-04-2025 18:17,Chennai
Tinkering Lab Coordinator,Experifun Educational Services,1 year(s),Not Found,"Arduino, MS-Excel, Python, 5 days a week","₹ 3,00,000 - 4,00,000",4,https://internshala.com/job/detail/tinkering-lab-coordinator-job-in-chengalpattu-at-experifun-educational-services1744014693,30-04-2025 18:17,Chennai
Field Sales Executive,Sevalaya,1 year(s),Not Found,Sales Support,"₹ 2,12,000 - 2,56,000",4,https://internshala.com/job/detail/field-sales-executive-job-in-multiple-locations-at-sevalaya1744014594,30-04-2025 18:17,Chennai
Telecaller,Serv Armada Infotech Private Limited,1 year(s),Not Found,"English Proficiency (Spoken), MS-Excel, Sales","₹ 2,00,000 - 2,40,000",4,https://internshala.com/job/detail/telecaller-job-in-chennai-at-serv-armada-infotech-private-limited1744012941,30-04-2025 18:17,Chennai
Pre-sales Executive,Zable Automation Private Limited,0 year(s),Not Found,"Computer skills, Effective Communication, Informal dress code, 5 days a week","₹ 3,40,000 - 4,50,000",4,https://internshala.com/job/detail/fresher-pre-sales-executive-job-in-multiple-locations-at-zable-automation-private-limited1743961034,30-04-2025 18:17,Chennai
Business Development Executive,Trace Next,0 year(s),Not Found,"Effective Communication, Field Sales, Sales, Informal dress code","₹ 2,20,000 - 4,00,000",4,https://internshala.com/job/detail/fresher-business-development-executive-job-in-multiple-locations-at-trace-next1743958134,30-04-2025 18:17,Chennai
Administration Executive,Platos,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-Word","₹ 2,40,000 - 3,00,000",4,https://internshala.com/job/detail/administration-executive-job-in-chennai-at-platos1743926863,30-04-2025 18:17,Chennai
Business Development,Webboombaa,1 year(s),Not Found,"Collaboration, Customer Acquisition, Effective Communication, Marketing, Presentation skills","₹ 3,60,000 - 6,00,000",4,https://internshala.com/job/detail/business-development-job-in-multiple-locations-at-webboombaa1743853820,30-04-2025 18:17,Chennai
Performance Marketing Specialist,Webboombaa,1 year(s),Not Found,"A/B Testing, Conversion Rate Optimization, Data Analysis, Facebook Ads, Google AdWords, Google Analytics, Google Tag Manager, LinkedIn Ads, Looker Studio, Performance Marketing",Not Mentioned,4,https://internshala.com/job/detail/performance-marketing-specialist-job-in-chennai-at-webboombaa1743853662,30-04-2025 18:17,Chennai
Marketing Executive (Lead Generation),Mindenious Edutech,0 year(s),Not Found,"Effective Communication, Email Marketing, Marketing Campaigns, Marketing Strategies, MS-Excel, Informal dress code","₹ 3,00,000 - 5,00,000",4,https://internshala.com/job/detail/fresher-marketing-executive-lead-generation-job-in-multiple-locations-at-mindenious-edutech1743840946,30-04-2025 18:17,Chennai
Ecommerce Executive,Rbsorting Hat Private Limited,0 year(s),Not Found,"Business Analysis, Data Analysis, English Proficiency (Written), MS-Excel, Informal dress code, 5 days a week, Free snacks & beverages",Not Mentioned,4,https://internshala.com/job/detail/fresher-ecommerce-executive-job-in-chennai-at-rbsorting-hat-private-limited1743839859,30-04-2025 18:18,Chennai
Student Counsellor,Edvoy,1 year(s),Not Found,"Counseling, Health Insurance","₹ 4,00,000 - 6,00,000",4,https://internshala.com/job/detail/student-counsellor-job-in-chennai-at-edvoy1743839497,30-04-2025 18:18,Chennai
Senior Graphic Designer,Blink Designs,1 year(s),Not Found,"Adobe Creative Suite, Informal dress code","₹ 3,50,000 - 5,00,000",4,https://internshala.com/job/detail/senior-graphic-designer-job-in-chennai-at-blink-designs1743838450,30-04-2025 18:18,Chennai
Accountant,Pronte Costura By Label Kiarsh,1 year(s),Not Found,"Accounting, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, Tally, Informal dress code, Free snacks & beverages","₹ 2,00,000 - 2,40,000",4,https://internshala.com/job/detail/accountant-job-in-chennai-at-pronte-costura-by-label-kiarsh1743838169,30-04-2025 18:18,Chennai
Retail Sales Executive,Croma,0 year(s),Not Found,"Sales, Sales Management, 5 days a week, Life Insurance","₹ 2,45,000 - 3,80,000",4,https://internshala.com/job/detail/fresher-retail-sales-executive-job-in-kelambakkam-at-croma1743779804,30-04-2025 18:18,Chennai
Data Entry Associate,ALphabet InternationaL SchooL,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Office, Free snacks & beverages","₹ 2,40,000 - 3,40,000",4,https://internshala.com/job/detail/fresher-data-entry-associate-job-in-chennai-at-alphabet-international-school1743774038,30-04-2025 18:18,Chennai
Field Sales Executive,PillBasket,1 year(s),Not Found,"Client Interaction, Sales Management, Sales Strategy, Sales Support","₹ 2,00,000 - 4,00,000",4,https://internshala.com/job/detail/field-sales-executive-job-in-multiple-locations-at-pillbasket1743770390,30-04-2025 18:18,Chennai
Customer Care Executive/Telecaller,Aymrk Media Private Limited,1 year(s),Not Found,"Customer Support, Effective Communication, Lead Generation, Negotiation, Sales",Not Mentioned,4,https://internshala.com/job/detail/customer-care-executive-telecaller-job-in-chennai-at-priyadharshini-b1743683408,30-04-2025 18:18,Chennai
Civil Engineer,Yudek Engineering Private Limited,1 year(s),Not Found,"AutoCAD, Mathematics, No Match Found, Physics","₹ 2,00,000 - 3,00,000",4,https://internshala.com/job/detail/civil-engineer-job-in-multiple-locations-at-yudek-engineering-private-limited1743666659,30-04-2025 18:18,Chennai
Telecaller,Irish Expert,1 year(s),Not Found,Sales,"₹ 2,80,000 - 4,50,000",4,https://internshala.com/job/detail/telecaller-job-in-multiple-locations-at-irish-expert1743596946,30-04-2025 18:18,Chennai
Board Game Host,Game-o-polis,0 year(s),Not Found,"Effective Communication, Hospitality, Patient Care, Informal dress code, Free snacks & beverages","₹ 2,20,000 - 2,50,000",4,https://internshala.com/job/detail/fresher-board-game-host-job-in-chennai-at-game-o-polis1743595472,30-04-2025 18:18,Chennai
Tally Instructor,Sevalaya,1 year(s),Not Found,"Tally, Health Insurance","₹ 2,00,000 - 2,40,000",4,https://internshala.com/job/detail/tally-instructor-job-in-chennai-at-sevalaya1743587428,30-04-2025 18:18,Chennai
Customer Support Executive,Genxlead Retail Private Limited,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), Hindi Proficiency (Spoken), Marketing, Health Insurance","₹ 2,05,000 - 2,20,000",4,https://internshala.com/job/detail/fresher-customer-support-executive-job-in-chennai-at-genxlead-retail-private-limited1743583455,30-04-2025 18:18,Chennai
Marketing Specialist,Impacteers,0 year(s),Not Found,"Marketing, 5 days a week, Free snacks & beverages, Health Insurance","₹ 2,16,000 - 3,00,000",5,https://internshala.com/job/detail/fresher-marketing-specialist-job-in-chennai-at-impacteers1743577211,30-04-2025 18:19,Chennai
Corporate Sales Specialist,Teach Maven,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Negotiation, Sales, Time Management","₹ 6,00,000 - 8,00,000",5,https://internshala.com/job/detail/fresher-corporate-sales-specialist-job-in-multiple-locations-at-teach-maven1743567303,30-04-2025 18:19,Chennai
Inside Sales Executive,Teach Maven,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Negotiation, Sales, Time Management","₹ 6,00,000 - 8,00,000",5,https://internshala.com/job/detail/fresher-inside-sales-executive-job-in-multiple-locations-at-teach-maven1743567255,30-04-2025 18:19,Chennai
Inside Sales Representative,Teach Maven,0 year(s),Not Found,"Adaptability, English Proficiency (Spoken), English Proficiency (Written), Lead Generation, Sales, Time Management","₹ 5,00,000 - 8,00,000",5,https://internshala.com/job/detail/fresher-inside-sales-representative-job-in-multiple-locations-at-teach-maven1743566928,30-04-2025 18:19,Chennai
Sales Representative,Teach Maven,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), Lead Generation, Sales, Time Management","₹ 5,00,000 - 9,00,000",5,https://internshala.com/job/detail/fresher-sales-representative-job-in-multiple-locations-at-teach-maven1743566862,30-04-2025 18:19,Chennai
Inside Sales,Teach Maven,0 year(s),Not Found,"Adaptability, Effective Communication, English Proficiency (Spoken), Lead Generation, Sales, Time Management","₹ 6,00,000 - 8,00,000",5,https://internshala.com/job/detail/fresher-inside-sales-job-in-multiple-locations-at-teach-maven1743566726,30-04-2025 18:19,Chennai
Junior Business Associate,Teach Maven,0 year(s),Not Found,"Adaptability, Effective Communication, English Proficiency (Spoken), Problem Solving, Sales, Time Management","₹ 5,00,000 - 8,00,000",5,https://internshala.com/job/detail/fresher-junior-business-associate-job-in-multiple-locations-at-teach-maven1743566690,30-04-2025 18:19,Chennai
HR Generalist,Xobin Technologies Private Limited,1 year(s),Not Found,"Effective Communication, Informal dress code, 5 days a week, Free snacks & beverages, Health Insurance","₹ 3,00,000 - 5,00,000",5,https://internshala.com/job/detail/hr-generalist-job-in-chennai-at-xobin-technologies-private-limited1743518614,30-04-2025 18:19,Chennai
Field Sales Manager,Xperteez Technology,1 year(s),Not Found,"Effective Communication, Field Sales, Sales, Team Management, Health Insurance, Life Insurance","₹ 3,40,000 - 4,00,000",5,https://internshala.com/job/detail/field-sales-manager-job-in-multiple-locations-at-xperteez-technology1743497569,30-04-2025 18:19,Chennai
Telecaller,Irish Expert,0 year(s),Not Found,"Consulting, Sales, Tamil Proficiency (Spoken), Free snacks & beverages","₹ 2,04,000 - 4,80,000",5,https://internshala.com/job/detail/fresher-telecaller-job-in-chennai-at-irish-expert1743485250,30-04-2025 18:19,Chennai
Corporate Sales Executive,Niraltek Solutions Pvt Ltd,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Marketing, Marketing Strategies, Marketing Strategy, Sales, Sales Strategy","₹ 3,60,000 - 4,80,000",5,https://internshala.com/job/detail/corporate-sales-executive-job-in-chennai-at-niraltek-solutions-pvt-ltd1743062175,30-04-2025 18:20,Chennai
Business Development Associate,SalesEdge,1 year(s),Not Found,"Articulate Storyline, Business Development, Creative Writing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Lead Generation, Marketing Campaigns, Marketing Strategies, Sales, Informal dress code, 5 days a week, Free snacks & beverages, Health Insurance","₹ 3,00,000 - 4,50,000",5,https://internshala.com/job/detail/business-development-associate-job-in-multiple-locations-at-salesedge1742887334,30-04-2025 18:20,Chennai
Teacher,Tickle Right,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written)","₹ 2,04,000 - 2,40,000",5,https://internshala.com/job/detail/fresher-part-time-teacher-job-in-multiple-locations-at-tickle-right1741849974,30-04-2025 18:20,Chennai
Business Development Consultant,Foodbuddies,7 year(s),Not Found,,"₹ 6,00,000 - 11,00,000",5,https://internshala.com/job/detail/business-development-consultant-job-in-chennai-at-foodbuddies1745973032,30-04-2025 18:20,Chennai
FMCG Strategist,Foodbuddies,7 year(s),Not Found,,"₹ 6,00,000 - 8,00,000",5,https://internshala.com/job/detail/fmcg-strategist-job-in-chennai-at-foodbuddies1745973032,30-04-2025 18:20,Chennai
Big Data Developer,Chiselon Technologies Pvt Ltd,4 year(s),Not Found,,Not Mentioned,5,https://internshala.com/job/detail/big-data-developer-job-in-multiple-locations-at-chiselon-technologies-pvt-ltd1745886626,30-04-2025 18:20,Chennai
Business Development Consultant,Foodbuddies,7 year(s),Not Found,,"₹ 6,00,000 - 11,00,000",5,https://internshala.com/job/detail/business-development-consultant-job-in-chennai-at-foodbuddies1745886624,30-04-2025 18:20,Chennai
Lead Generation Manager,Foodbuddies,4 year(s),Not Found,,Not Mentioned,5,https://internshala.com/job/detail/lead-generation-manager-job-in-chennai-at-foodbuddies1745627428,30-04-2025 18:20,Chennai
Sales Manager,Foodbuddies,4 year(s),Not Found,,Not Mentioned,5,https://internshala.com/job/detail/sales-manager-job-in-chennai-at-foodbuddies1745627427,30-04-2025 18:20,Chennai
Food Machinery Sales Manager,Foodbuddies,7 year(s),Not Found,,Not Mentioned,5,https://internshala.com/job/detail/food-machinery-sales-manager-job-in-chennai-at-foodbuddies1745627419,30-04-2025 18:20,Chennai
Senior SAP HCM Consultant,Brainhunter Recruiting Pvt Ltd,7 year(s),Not Found,,"₹ 15,00,000 - 25,00,000",5,https://internshala.com/job/detail/senior-sap-hcm-consultant-job-in-multiple-locations-at-brainhunter-recruiting-pvt-ltd1745541023,30-04-2025 18:20,Chennai
FMCG Strategist,Foodbuddies,7 year(s),Not Found,,"₹ 6,00,000 - 8,00,000",5,https://internshala.com/job/detail/fmcg-strategist-job-in-chennai-at-foodbuddies1745368220,30-04-2025 18:20,Chennai
Lead Generation Manager,Foodbuddies,4 year(s),Not Found,,Not Mentioned,5,https://internshala.com/job/detail/lead-generation-manager-job-in-chennai-at-foodbuddies1745368219,30-04-2025 18:20,Chennai
Area Sales Manager- Dental Implants,Antraajaal - Branding & Digital Marketing And Advertising Company In Chandigarh,4 year(s),Not Found,,"₹ 4,20,000 - 6,00,000",5,https://internshala.com/job/detail/area-sales-manager-dental-implants-job-in-multiple-locations-at-antraajaal-branding-digital-marketing-and-advertising-company-in-chandigarh1745368218,30-04-2025 18:21,Chennai
Sales Manager,Foodbuddies,4 year(s),Not Found,,Not Mentioned,5,https://internshala.com/job/detail/sales-manager-job-in-chennai-at-foodbuddies1745281822,30-04-2025 18:21,Chennai
